x-axis,1
second,Volt
-4.292969E+00,+4.508927E+00
-4.289063E+00,+4.505158E+00
-4.285156E+00,+4.507671E+00
-4.281250E+00,+4.517721E+00
-4.277344E+00,+4.515209E+00
-4.273438E+00,+4.502646E+00
-4.269531E+00,+4.497621E+00
-4.265625E+00,+4.518978E+00
-4.261719E+00,+4.518978E+00
-4.257813E+00,+4.517721E+00
-4.253906E+00,+4.503902E+00
-4.250000E+00,+4.515209E+00
-4.246094E+00,+4.516465E+00
-4.242188E+00,+4.507671E+00
-4.238281E+00,+4.497621E+00
-4.234375E+00,+4.497621E+00
-4.230469E+00,+4.511440E+00
-4.226563E+00,+4.522746E+00
-4.222656E+00,+4.525259E+00
-4.218750E+00,+4.537822E+00
-4.214844E+00,+4.565460E+00
-4.210938E+00,+4.574254E+00
-4.207031E+00,+4.574254E+00
-4.203125E+00,+4.569229E+00
-4.199219E+00,+4.581792E+00
-4.195313E+00,+4.585560E+00
-4.191406E+00,+4.588073E+00
-4.187500E+00,+4.569229E+00
-4.183594E+00,+4.571741E+00
-4.179688E+00,+4.561691E+00
-4.175781E+00,+4.541591E+00
-4.171875E+00,+4.512696E+00
-4.167969E+00,+4.508927E+00
-4.164063E+00,+4.508927E+00
-4.160156E+00,+4.503902E+00
-4.156250E+00,+4.493852E+00
-4.152344E+00,+4.495108E+00
-4.148438E+00,+4.506415E+00
-4.144531E+00,+4.500133E+00
-4.140625E+00,+4.485058E+00
-4.136719E+00,+4.485058E+00
-4.132813E+00,+4.500133E+00
-4.128906E+00,+4.492596E+00
-4.125000E+00,+4.482545E+00
-4.121094E+00,+4.475008E+00
-4.117188E+00,+4.481289E+00
-4.113281E+00,+4.488827E+00
-4.109375E+00,+4.488827E+00
-4.105469E+00,+4.475008E+00
-4.101563E+00,+4.481289E+00
-4.097656E+00,+4.485058E+00
-4.093750E+00,+4.488827E+00
-4.089844E+00,+4.485058E+00
-4.085938E+00,+4.496364E+00
-4.082031E+00,+4.508927E+00
-4.078125E+00,+4.549128E+00
-4.074219E+00,+4.635812E+00
-4.070313E+00,+4.747621E+00
-4.066406E+00,+4.840586E+00
-4.062500E+00,+4.902143E+00
-4.058594E+00,+4.936063E+00
-4.054688E+00,+4.850636E+00
-4.050781E+00,+4.815460E+00
-4.046875E+00,+4.730033E+00
-4.042969E+00,+4.512696E+00
-4.039063E+00,+4.302897E+00
-4.035156E+00,+4.282797E+00
-4.031250E+00,+4.353148E+00
-4.027344E+00,+4.410937E+00
-4.023438E+00,+4.469983E+00
-4.019531E+00,+4.502646E+00
-4.015625E+00,+4.520234E+00
-4.011719E+00,+4.526515E+00
-4.007813E+00,+4.527771E+00
-4.003906E+00,+4.527771E+00
-4.000000E+00,+4.546616E+00
-3.996094E+00,+4.551641E+00
-3.992188E+00,+4.550385E+00
-3.988281E+00,+4.544103E+00
-3.984375E+00,+4.546616E+00
-3.980469E+00,+4.561691E+00
-3.976563E+00,+4.559179E+00
-3.972656E+00,+4.552897E+00
-3.968750E+00,+4.560435E+00
-3.964844E+00,+4.574254E+00
-3.960938E+00,+4.579279E+00
-3.957031E+00,+4.572998E+00
-3.953125E+00,+4.575510E+00
-3.949219E+00,+4.601892E+00
-3.945313E+00,+4.603148E+00
-3.941406E+00,+4.599380E+00
-3.937500E+00,+4.594354E+00
-3.933594E+00,+4.613199E+00
-3.929688E+00,+4.621993E+00
-3.925781E+00,+4.618224E+00
-3.921875E+00,+4.616967E+00
-3.917969E+00,+4.634555E+00
-3.914063E+00,+4.650887E+00
-3.910156E+00,+4.654656E+00
-3.906250E+00,+4.653400E+00
-3.902344E+00,+4.660937E+00
-3.898438E+00,+4.681038E+00
-3.894531E+00,+4.691088E+00
-3.890625E+00,+4.697369E+00
-3.886719E+00,+4.701138E+00
-3.882813E+00,+4.727520E+00
-3.878906E+00,+4.736314E+00
-3.875000E+00,+4.738827E+00
-3.871094E+00,+4.752646E+00
-3.867188E+00,+4.785309E+00
-3.863281E+00,+4.797872E+00
-3.859375E+00,+4.804153E+00
-3.855469E+00,+4.804153E+00
-3.851563E+00,+4.820485E+00
-3.847656E+00,+4.841842E+00
-3.843750E+00,+4.851892E+00
-3.839844E+00,+4.841842E+00
-3.835938E+00,+4.839329E+00
-3.832031E+00,+4.850636E+00
-3.828125E+00,+4.851892E+00
-3.824219E+00,+4.845611E+00
-3.820313E+00,+4.829279E+00
-3.816406E+00,+4.829279E+00
-3.812500E+00,+4.815460E+00
-3.808594E+00,+4.800385E+00
-3.804688E+00,+4.756415E+00
-3.800781E+00,+4.750133E+00
-3.796875E+00,+4.738827E+00
-3.792969E+00,+4.721239E+00
-3.789063E+00,+4.670988E+00
-3.785156E+00,+4.644606E+00
-3.781250E+00,+4.637068E+00
-3.777344E+00,+4.616967E+00
-3.773438E+00,+4.584304E+00
-3.769531E+00,+4.569229E+00
-3.765625E+00,+4.566716E+00
-3.761719E+00,+4.557922E+00
-3.757813E+00,+4.541591E+00
-3.753906E+00,+4.521490E+00
-3.750000E+00,+4.530284E+00
-3.746094E+00,+4.535309E+00
-3.742188E+00,+4.517721E+00
-3.738281E+00,+4.507671E+00
-3.734375E+00,+4.517721E+00
-3.730469E+00,+4.518978E+00
-3.726563E+00,+4.511440E+00
-3.722656E+00,+4.501390E+00
-3.718750E+00,+4.497621E+00
-3.714844E+00,+4.518978E+00
-3.710938E+00,+4.522746E+00
-3.707031E+00,+4.516465E+00
-3.703125E+00,+4.513952E+00
-3.699219E+00,+4.526515E+00
-3.695313E+00,+4.529028E+00
-3.691406E+00,+4.522746E+00
-3.687500E+00,+4.510184E+00
-3.683594E+00,+4.521490E+00
-3.679688E+00,+4.530284E+00
-3.675781E+00,+4.527771E+00
-3.671875E+00,+4.518978E+00
-3.667969E+00,+4.525259E+00
-3.664063E+00,+4.534053E+00
-3.660156E+00,+4.527771E+00
-3.656250E+00,+4.521490E+00
-3.652344E+00,+4.526515E+00
-3.648438E+00,+4.535309E+00
-3.644531E+00,+4.532797E+00
-3.640625E+00,+4.518978E+00
-3.636719E+00,+4.512696E+00
-3.632813E+00,+4.524003E+00
-3.628906E+00,+4.527771E+00
-3.625000E+00,+4.521490E+00
-3.621094E+00,+4.512696E+00
-3.617188E+00,+4.516465E+00
-3.613281E+00,+4.520234E+00
-3.609375E+00,+4.521490E+00
-3.605469E+00,+4.515209E+00
-3.601563E+00,+4.515209E+00
-3.597656E+00,+4.517721E+00
-3.593750E+00,+4.518978E+00
-3.589844E+00,+4.510184E+00
-3.585938E+00,+4.507671E+00
-3.582031E+00,+4.517721E+00
-3.578125E+00,+4.512696E+00
-3.574219E+00,+4.502646E+00
-3.570313E+00,+4.496364E+00
-3.566406E+00,+4.507671E+00
-3.562500E+00,+4.513952E+00
-3.558594E+00,+4.511440E+00
-3.554688E+00,+4.501390E+00
-3.550781E+00,+4.501390E+00
-3.546875E+00,+4.510184E+00
-3.542969E+00,+4.511440E+00
-3.539063E+00,+4.500133E+00
-3.535156E+00,+4.500133E+00
-3.531250E+00,+4.510184E+00
-3.527344E+00,+4.505158E+00
-3.523438E+00,+4.496364E+00
-3.519531E+00,+4.497621E+00
-3.515625E+00,+4.506415E+00
-3.511719E+00,+4.503902E+00
-3.507813E+00,+4.498877E+00
-3.503906E+00,+4.490083E+00
-3.500000E+00,+4.500133E+00
-3.496094E+00,+4.510184E+00
-3.492188E+00,+4.510184E+00
-3.488281E+00,+4.495108E+00
-3.484375E+00,+4.498877E+00
-3.480469E+00,+4.511440E+00
-3.476563E+00,+4.513952E+00
-3.472656E+00,+4.505158E+00
-3.468750E+00,+4.495108E+00
-3.464844E+00,+4.495108E+00
-3.460938E+00,+4.492596E+00
-3.457031E+00,+4.490083E+00
-3.453125E+00,+4.492596E+00
-3.449219E+00,+4.512696E+00
-3.445313E+00,+4.529028E+00
-3.441406E+00,+4.542847E+00
-3.437500E+00,+4.555410E+00
-3.433594E+00,+4.572998E+00
-3.429688E+00,+4.576766E+00
-3.425781E+00,+4.566716E+00
-3.421875E+00,+4.559179E+00
-3.417969E+00,+4.564204E+00
-3.414063E+00,+4.574254E+00
-3.410156E+00,+4.570485E+00
-3.406250E+00,+4.546616E+00
-3.402344E+00,+4.531540E+00
-3.398438E+00,+4.524003E+00
-3.394531E+00,+4.506415E+00
-3.390625E+00,+4.490083E+00
-3.386719E+00,+4.485058E+00
-3.382813E+00,+4.493852E+00
-3.378906E+00,+4.495108E+00
-3.375000E+00,+4.483802E+00
-3.371094E+00,+4.466214E+00
-3.367188E+00,+4.482545E+00
-3.363281E+00,+4.491339E+00
-3.359375E+00,+4.480033E+00
-3.355469E+00,+4.467470E+00
-3.351563E+00,+4.471239E+00
-3.347656E+00,+4.477520E+00
-3.343750E+00,+4.469983E+00
-3.339844E+00,+4.458676E+00
-3.335938E+00,+4.467470E+00
-3.332031E+00,+4.469983E+00
-3.328125E+00,+4.469983E+00
-3.324219E+00,+4.461189E+00
-3.320313E+00,+4.454907E+00
-3.316406E+00,+4.467470E+00
-3.312500E+00,+4.482545E+00
-3.308594E+00,+4.483802E+00
-3.304688E+00,+4.487570E+00
-3.300781E+00,+4.550385E+00
-3.296875E+00,+4.669731E+00
-3.292969E+00,+4.767721E+00
-3.289063E+00,+4.820485E+00
-3.285156E+00,+4.878274E+00
-3.281250E+00,+4.904656E+00
-3.277344E+00,+4.833048E+00
-3.273438E+00,+4.789078E+00
-3.269531E+00,+4.645862E+00
-3.265625E+00,+4.404656E+00
-3.261719E+00,+4.252646E+00
-3.257813E+00,+4.253902E+00
-3.253906E+00,+4.321741E+00
-3.250000E+00,+4.397118E+00
-3.246094E+00,+4.473751E+00
-3.242188E+00,+4.488827E+00
-3.238281E+00,+4.487570E+00
-3.234375E+00,+4.503902E+00
-3.230469E+00,+4.525259E+00
-3.226563E+00,+4.520234E+00
-3.222656E+00,+4.508927E+00
-3.218750E+00,+4.515209E+00
-3.214844E+00,+4.517721E+00
-3.210938E+00,+4.524003E+00
-3.207031E+00,+4.521490E+00
-3.203125E+00,+4.525259E+00
-3.199219E+00,+4.539078E+00
-3.195313E+00,+4.536565E+00
-3.191406E+00,+4.532797E+00
-3.187500E+00,+4.532797E+00
-3.183594E+00,+4.545359E+00
-3.179688E+00,+4.556666E+00
-3.175781E+00,+4.552897E+00
-3.171875E+00,+4.546616E+00
-3.167969E+00,+4.567972E+00
-3.164063E+00,+4.585560E+00
-3.160156E+00,+4.578023E+00
-3.156250E+00,+4.579279E+00
-3.152344E+00,+4.583048E+00
-3.148438E+00,+4.600636E+00
-3.144531E+00,+4.605661E+00
-3.140625E+00,+4.604405E+00
-3.136719E+00,+4.608173E+00
-3.132813E+00,+4.630787E+00
-3.128906E+00,+4.642093E+00
-3.125000E+00,+4.638324E+00
-3.121094E+00,+4.643349E+00
-3.117188E+00,+4.669731E+00
-3.113281E+00,+4.683550E+00
-3.109375E+00,+4.687319E+00
-3.105469E+00,+4.684807E+00
-3.101563E+00,+4.703651E+00
-3.097656E+00,+4.728777E+00
-3.093750E+00,+4.745108E+00
-3.089844E+00,+4.745108E+00
-3.085938E+00,+4.757671E+00
-3.082031E+00,+4.775259E+00
-3.078125E+00,+4.791591E+00
-3.074219E+00,+4.790334E+00
-3.070313E+00,+4.800385E+00
-3.066406E+00,+4.819229E+00
-3.062500E+00,+4.820485E+00
-3.058594E+00,+4.814204E+00
-3.054688E+00,+4.802897E+00
-3.050781E+00,+4.809179E+00
-3.046875E+00,+4.805410E+00
-3.042969E+00,+4.799128E+00
-3.039063E+00,+4.787822E+00
-3.035156E+00,+4.777771E+00
-3.031250E+00,+4.763952E+00
-3.027344E+00,+4.730033E+00
-3.023438E+00,+4.698626E+00
-3.019531E+00,+4.669731E+00
-3.015625E+00,+4.662194E+00
-3.011719E+00,+4.638324E+00
-3.007813E+00,+4.598123E+00
-3.003906E+00,+4.567972E+00
-3.000000E+00,+4.559179E+00
-2.996094E+00,+4.545359E+00
-2.992188E+00,+4.526515E+00
-2.988281E+00,+4.505158E+00
-2.984375E+00,+4.502646E+00
-2.980469E+00,+4.498877E+00
-2.976563E+00,+4.491339E+00
-2.972656E+00,+4.475008E+00
-2.968750E+00,+4.467470E+00
-2.964844E+00,+4.471239E+00
-2.960938E+00,+4.471239E+00
-2.957031E+00,+4.461189E+00
-2.953125E+00,+4.458676E+00
-2.949219E+00,+4.468726E+00
-2.945313E+00,+4.466214E+00
-2.941406E+00,+4.463701E+00
-2.937500E+00,+4.459932E+00
-2.933594E+00,+4.467470E+00
-2.929688E+00,+4.464957E+00
-2.925781E+00,+4.469983E+00
-2.921875E+00,+4.461189E+00
-2.917969E+00,+4.467470E+00
-2.914063E+00,+4.478777E+00
-2.910156E+00,+4.476264E+00
-2.906250E+00,+4.466214E+00
-2.902344E+00,+4.467470E+00
-2.898438E+00,+4.478777E+00
-2.894531E+00,+4.476264E+00
-2.890625E+00,+4.473751E+00
-2.886719E+00,+4.466214E+00
-2.882813E+00,+4.473751E+00
-2.878906E+00,+4.481289E+00
-2.875000E+00,+4.477520E+00
-2.871094E+00,+4.466214E+00
-2.867188E+00,+4.477520E+00
-2.863281E+00,+4.481289E+00
-2.859375E+00,+4.472495E+00
-2.855469E+00,+4.459932E+00
-2.851563E+00,+4.462445E+00
-2.847656E+00,+4.469983E+00
-2.843750E+00,+4.464957E+00
-2.839844E+00,+4.458676E+00
-2.835938E+00,+4.463701E+00
-2.832031E+00,+4.466214E+00
-2.828125E+00,+4.464957E+00
-2.824219E+00,+4.461189E+00
-2.820313E+00,+4.452395E+00
-2.816406E+00,+4.463701E+00
-2.812500E+00,+4.461189E+00
-2.808594E+00,+4.459932E+00
-2.804688E+00,+4.444857E+00
-2.800781E+00,+4.456163E+00
-2.796875E+00,+4.463701E+00
-2.792969E+00,+4.453651E+00
-2.789063E+00,+4.442344E+00
-2.785156E+00,+4.446113E+00
-2.781250E+00,+4.454907E+00
-2.777344E+00,+4.451138E+00
-2.773438E+00,+4.453651E+00
-2.769531E+00,+4.449882E+00
-2.765625E+00,+4.451138E+00
-2.761719E+00,+4.444857E+00
-2.757813E+00,+4.443601E+00
-2.753906E+00,+4.441088E+00
-2.750000E+00,+4.451138E+00
-2.746094E+00,+4.453651E+00
-2.742188E+00,+4.449882E+00
-2.738281E+00,+4.437319E+00
-2.734375E+00,+4.446113E+00
-2.730469E+00,+4.458676E+00
-2.726563E+00,+4.454907E+00
-2.722656E+00,+4.446113E+00
-2.718750E+00,+4.454907E+00
-2.714844E+00,+4.462445E+00
-2.710938E+00,+4.448626E+00
-2.707031E+00,+4.432294E+00
-2.703125E+00,+4.443601E+00
-2.699219E+00,+4.463701E+00
-2.695313E+00,+4.462445E+00
-2.691406E+00,+4.459932E+00
-2.687500E+00,+4.458676E+00
-2.683594E+00,+4.496364E+00
-2.679688E+00,+4.506415E+00
-2.675781E+00,+4.507671E+00
-2.671875E+00,+4.505158E+00
-2.667969E+00,+4.513952E+00
-2.664063E+00,+4.521490E+00
-2.660156E+00,+4.518978E+00
-2.656250E+00,+4.503902E+00
-2.652344E+00,+4.492596E+00
-2.648438E+00,+4.493852E+00
-2.644531E+00,+4.477520E+00
-2.640625E+00,+4.452395E+00
-2.636719E+00,+4.442344E+00
-2.632813E+00,+4.456163E+00
-2.628906E+00,+4.448626E+00
-2.625000E+00,+4.436063E+00
-2.621094E+00,+4.420988E+00
-2.617188E+00,+4.429782E+00
-2.613281E+00,+4.433550E+00
-2.609375E+00,+4.433550E+00
-2.605469E+00,+4.419731E+00
-2.601563E+00,+4.422244E+00
-2.597656E+00,+4.429782E+00
-2.593750E+00,+4.426013E+00
-2.589844E+00,+4.409681E+00
-2.585938E+00,+4.408425E+00
-2.582031E+00,+4.417219E+00
-2.578125E+00,+4.426013E+00
-2.574219E+00,+4.417219E+00
-2.570313E+00,+4.403400E+00
-2.566406E+00,+4.412194E+00
-2.562500E+00,+4.422244E+00
-2.558594E+00,+4.422244E+00
-2.554688E+00,+4.423500E+00
-2.550781E+00,+4.434807E+00
-2.546875E+00,+4.461189E+00
-2.542969E+00,+4.515209E+00
-2.539063E+00,+4.594354E+00
-2.535156E+00,+4.681038E+00
-2.531250E+00,+4.750133E+00
-2.527344E+00,+4.774003E+00
-2.523438E+00,+4.752646E+00
-2.519531E+00,+4.718726E+00
-2.515625E+00,+4.678525E+00
-2.511719E+00,+4.532797E+00
-2.507813E+00,+4.290334E+00
-2.503906E+00,+4.149631E+00
-2.500000E+00,+4.192344E+00
-2.496094E+00,+4.255158E+00
-2.492188E+00,+4.339329E+00
-2.488281E+00,+4.383299E+00
-2.484375E+00,+4.433550E+00
-2.480469E+00,+4.454907E+00
-2.476563E+00,+4.456163E+00
-2.472656E+00,+4.456163E+00
-2.468750E+00,+4.468726E+00
-2.464844E+00,+4.480033E+00
-2.460938E+00,+4.473751E+00
-2.457031E+00,+4.466214E+00
-2.453125E+00,+4.467470E+00
-2.449219E+00,+4.487570E+00
-2.445313E+00,+4.497621E+00
-2.441406E+00,+4.493852E+00
-2.437500E+00,+4.487570E+00
-2.433594E+00,+4.505158E+00
-2.429688E+00,+4.508927E+00
-2.425781E+00,+4.507671E+00
-2.421875E+00,+4.507671E+00
-2.417969E+00,+4.515209E+00
-2.414063E+00,+4.530284E+00
-2.410156E+00,+4.531540E+00
-2.406250E+00,+4.518978E+00
-2.402344E+00,+4.531540E+00
-2.398438E+00,+4.546616E+00
-2.394531E+00,+4.550385E+00
-2.390625E+00,+4.550385E+00
-2.386719E+00,+4.554153E+00
-2.382813E+00,+4.570485E+00
-2.378906E+00,+4.581792E+00
-2.375000E+00,+4.586817E+00
-2.371094E+00,+4.580535E+00
-2.367188E+00,+4.608173E+00
-2.363281E+00,+4.623249E+00
-2.359375E+00,+4.624505E+00
-2.355469E+00,+4.625761E+00
-2.351563E+00,+4.648374E+00
-2.347656E+00,+4.677269E+00
-2.343750E+00,+4.688575E+00
-2.339844E+00,+4.691088E+00
-2.335938E+00,+4.704907E+00
-2.332031E+00,+4.723751E+00
-2.328125E+00,+4.738827E+00
-2.324219E+00,+4.751390E+00
-2.320313E+00,+4.757671E+00
-2.316406E+00,+4.774003E+00
-2.312500E+00,+4.790334E+00
-2.308594E+00,+4.794103E+00
-2.304688E+00,+4.789078E+00
-2.300781E+00,+4.811691E+00
-2.296875E+00,+4.809179E+00
-2.292969E+00,+4.807922E+00
-2.289063E+00,+4.792847E+00
-2.285156E+00,+4.786565E+00
-2.281250E+00,+4.782797E+00
-2.277344E+00,+4.766465E+00
-2.273438E+00,+4.737570E+00
-2.269531E+00,+4.704907E+00
-2.265625E+00,+4.678525E+00
-2.261719E+00,+4.668475E+00
-2.257813E+00,+4.635812E+00
-2.253906E+00,+4.601892E+00
-2.250000E+00,+4.580535E+00
-2.246094E+00,+4.552897E+00
-2.242188E+00,+4.536565E+00
-2.238281E+00,+4.524003E+00
-2.234375E+00,+4.520234E+00
-2.230469E+00,+4.511440E+00
-2.226563E+00,+4.498877E+00
-2.222656E+00,+4.478777E+00
-2.218750E+00,+4.473751E+00
-2.214844E+00,+4.477520E+00
-2.210938E+00,+4.478777E+00
-2.207031E+00,+4.468726E+00
-2.203125E+00,+4.453651E+00
-2.199219E+00,+4.461189E+00
-2.195313E+00,+4.461189E+00
-2.191406E+00,+4.456163E+00
-2.187500E+00,+4.448626E+00
-2.183594E+00,+4.458676E+00
-2.179688E+00,+4.461189E+00
-2.175781E+00,+4.451138E+00
-2.171875E+00,+4.444857E+00
-2.167969E+00,+4.456163E+00
-2.164063E+00,+4.473751E+00
-2.160156E+00,+4.469983E+00
-2.156250E+00,+4.457420E+00
-2.152344E+00,+4.466214E+00
-2.148438E+00,+4.486314E+00
-2.144531E+00,+4.481289E+00
-2.140625E+00,+4.466214E+00
-2.136719E+00,+4.472495E+00
-2.132813E+00,+4.481289E+00
-2.128906E+00,+4.490083E+00
-2.125000E+00,+4.473751E+00
-2.121094E+00,+4.472495E+00
-2.117188E+00,+4.487570E+00
-2.113281E+00,+4.487570E+00
-2.109375E+00,+4.473751E+00
-2.105469E+00,+4.459932E+00
-2.101563E+00,+4.467470E+00
-2.097656E+00,+4.483802E+00
-2.093750E+00,+4.487570E+00
-2.089844E+00,+4.477520E+00
-2.085938E+00,+4.469983E+00
-2.082031E+00,+4.485058E+00
-2.078125E+00,+4.486314E+00
-2.074219E+00,+4.472495E+00
-2.070313E+00,+4.464957E+00
-2.066406E+00,+4.482545E+00
-2.062500E+00,+4.485058E+00
-2.058594E+00,+4.488827E+00
-2.054688E+00,+4.462445E+00
-2.050781E+00,+4.485058E+00
-2.046875E+00,+4.477520E+00
-2.042969E+00,+4.467470E+00
-2.039063E+00,+4.438576E+00
-2.035156E+00,+4.443601E+00
-2.031250E+00,+4.472495E+00
-2.027344E+00,+4.485058E+00
-2.023438E+00,+4.467470E+00
-2.019531E+00,+4.459932E+00
-2.015625E+00,+4.462445E+00
-2.011719E+00,+4.458676E+00
-2.007813E+00,+4.464957E+00
-2.003906E+00,+4.461189E+00
-2.000000E+00,+4.472495E+00
-1.996094E+00,+4.472495E+00
-1.992188E+00,+4.466214E+00
-1.988281E+00,+4.471239E+00
-1.984375E+00,+4.480033E+00
-1.980469E+00,+4.475008E+00
-1.976563E+00,+4.459932E+00
-1.972656E+00,+4.437319E+00
